timestamp,acknowledgement
1709599054.859875,3531829806
1709599054.862248,3531829806
1709599054.863311,3531829806
1709599054.873888,3531829806
1709599054.905434,3531829806
1709599055.061139,3531829806
1709599055.064403,3531829806
1709599055.064692,3531829806
1709599055.082398,3531829806
1709599055.104339,3531829806
1709599055.104339,3531829806
1709599055.104594,3531829806
1709599055.200122,3531829806
1709599055.200387,3531829806
1709599055.240904,3531829806
1709599055.241244,3531829806
1709599055.241733,3531829806
1709599055.24188,3531829806
1709599055.294457,3531829806
1709599055.294457,3531829806
1709599055.294728,3531829806
1709599055.294866,3531829806
1709599055.295313,3531829806
1709599055.313219,3531829806
1709599055.524007,3531829806
1709599055.528033,3531829806
1709599055.528033,3531829806
1709599055.528033,3531829806
1709599055.528516,3531829806
1709599055.528743,3531829806
1709599055.539375,3531829806
1709599055.544018,3531829806
1709599055.558989,3531829806
1709599055.559239,3531829806
1709599055.569015,3531829806
1709599055.569015,3531829806
1709599055.569367,3531829806
1709599055.569595,3531829806
1709599055.602327,3531829806
1709599055.620009,3531829806
1709599055.649145,3531829806
1709599055.649145,3531829806
1709599055.649497,3531829806
1709599055.649638,3531829806
1709599055.66796,3531829806
1709599055.668291,3531829806
1709599055.668793,3531829806
1709599055.668863,3531829806
1709599055.668892,3531829806
1709599055.670179,3531829806
1709599055.670454,3531829806
1709599055.670674,3531829806
1709599055.670816,3531829806
1709599055.671381,3531829806
1709599055.671613,3531829806
1709599055.671687,3531829806
1709599055.671722,3531829806
1709599055.673593,3531829806
1709599055.673593,3531829806
1709599055.673593,3531829806
1709599055.673593,3531829806
1709599055.673593,3531829806
1709599055.673992,3531829806
1709599055.674563,3531829806
1709599055.674972,3531829806
1709599055.676858,3531829806
1709599055.676858,3531829806
1709599055.676983,3531829806
1709599055.677149,3531829806
1709599055.678354,3531829806
1709599055.681026,3531829806
1709599055.699407,3531829806
1709599055.699407,3531829806
1709599055.699407,3531829806
1709599055.699407,3531829806
1709599055.699807,3531829806
1709599055.730566,3531829806
1709599055.732439,3531829806
1709599055.7598,3531829806
1709599055.777736,3531829806
1709599055.803514,3531829806
1709599055.852299,3531829806
1709599055.852299,3531829806
1709599055.852656,3531829806
1709599055.852825,3531829806
1709599055.899293,3531829806
1709599055.899293,3531829806
1709599055.899663,3531829806
1709599055.899988,3531829806
1709599055.90734,3531829806
1709599055.930373,3531829806
1709599055.930787,3531829806
1709599055.93131,3531829806
1709599055.93131,3531829806
1709599055.931646,3531829806
1709599055.931789,3531829806
1709599055.991602,3531829806
1709599055.991602,3531829806
1709599055.992106,3531829806
1709599055.992438,3531829806
1709599055.993099,3531829806
1709599056.015247,3531829806
1709599056.037365,3531829806
1709599056.037365,3531829806
1709599056.037861,3531829806
1709599056.038069,3531829806
1709599056.168819,3531829806
1709599056.168819,3531829806
1709599056.169259,3531829806
1709599056.169376,3531829806
1709599056.229313,3531829806
1709599056.239532,3531829806
1709599056.239532,3531829806
1709599056.239911,3531829806
1709599056.240067,3531829806
1709599056.246757,3531829806
1709599056.328602,3531829806
1709599056.328602,3531829806
1709599056.328972,3531829806
1709599056.329171,3531829806
1709599056.449367,3531829806
1709599056.469717,3531829806
1709599056.492665,3531829806
1709599056.492665,3531829806
1709599056.493037,3531829806
1709599056.493284,3531829806
1709599056.594206,3531829806
1709599056.594206,3531829806
1709599056.594206,3531829806
1709599056.594206,3531829806
1709599056.594761,3531829806
1709599056.595057,3531829806
1709599056.595183,3531829806
1709599056.595311,3531829806
1709599056.683461,3531829806
1709599056.702246,3531829806
1709599056.716486,3531829806
1709599056.716486,3531829806
1709599056.716999,3531829806
1709599056.71725,3531829806
1709599056.903864,3531829806
1709599056.90854,3531829806
1709599056.90854,3531829806
1709599056.90854,3531829806
1709599056.90854,3531829806
1709599056.90891,3531829806
1709599056.90906,3531829806
1709599056.909114,3531829806
1709599056.909184,3531829806
1709599056.924914,3531829806
1709599057.021864,3531829806
1709599057.021864,3531829806
1709599057.022412,3531829806
1709599057.022611,3531829806
1709599057.192705,3531829806
1709599057.192705,3531829806
1709599057.19308,3531829806
1709599057.19325,3531829806
1709599057.22456,3531829806
1709599057.22456,3531829806
1709599057.224888,3531829806
1709599057.225069,3531829806
1709599057.328526,3531829806
1709599057.347954,3531829806
1709599057.448742,3531829806
1709599057.448742,3531829806
1709599057.448742,3531829806
1709599057.448742,3531829806
1709599057.449044,3531829806
1709599057.449186,3531829806
1709599057.44923,3531829806
1709599057.449271,3531829806
1709599057.705399,3531829806
1709599057.705399,3531829806
1709599057.705746,3531829806
1709599057.705904,3531829806
1709599057.706888,3531829806
1709599057.707069,3531829806
1709599057.724566,3531829806
1709599057.724566,3531829806
1709599057.724957,3531829806
1709599057.725133,3531829806
1709599057.799064,3531829806
1709599057.799337,3531829806
1709599057.800552,3531829806
1709599057.800552,3531829806
1709599057.800822,3531829806
1709599057.801011,3531829806
1709599057.834039,3531829806
1709599057.834039,3531829806
1709599057.834413,3531829806
1709599057.834617,3531829806
1709599058.11437,3531829806
1709599058.11437,3531829806
1709599058.11437,3531829806
1709599058.11437,3531829806
1709599058.114715,3531829806
1709599058.114868,3531829806
1709599058.114914,3531829806
1709599058.11495,3531829806
1709599058.164047,3531829806
1709599058.183606,3531829806
1709599058.198341,3531829806
1709599058.198341,3531829806
1709599058.19862,3531829806
1709599058.198765,3531829806
1709599058.258443,3531829806
1709599058.258443,3531829806
1709599058.259084,3531829806
1709599058.259625,3531829806
1709599058.284724,3531829806
1709599058.284724,3531829806
1709599058.285121,3531829806
1709599058.285347,3531829806
1709599058.375209,3531829806
1709599058.375209,3531829806
1709599058.375209,3531829806
1709599058.375209,3531829806
1709599058.375755,3531829806
1709599058.375949,3531829806
1709599058.376009,3531829806
1709599058.37605,3531829806
1709599058.38256,3531829806
1709599058.382779,3531829806
1709599058.388868,3531829806
1709599058.388868,3531829806
1709599058.389243,3531829806
1709599058.389972,3531829806
1709599058.389972,3531829806
1709599058.390194,3531829806
1709599058.397833,3531829806
1709599058.412424,3531829806
1709599058.454252,3531829806
1709599058.454632,3531829806
1709599058.45548,3531829806
1709599058.45548,3531829806
1709599058.455746,3531829806
1709599058.455901,3531829806
1709599058.626512,3531829806
1709599058.626512,3531829806
1709599058.626897,3531829806
1709599058.627204,3531829806
1709599058.831488,3531829806
1709599058.831488,3531829806
1709599058.831488,3531829806
1709599058.831488,3531829806
1709599058.8319,3531829806
1709599058.832006,3531829806
1709599058.832046,3531829806
1709599058.832085,3531829806
1709599058.915635,3531829806
1709599058.916048,3531829806
1709599058.916172,3531829806
1709599058.916172,3531829806
1709599058.916414,3531829806
1709599058.916526,3531829806
1709599059.009487,3531829806
1709599059.009487,3531829806
1709599059.010009,3531829806
1709599059.010246,3531829806
1709599059.098327,3531829806
1709599059.098327,3531829806
1709599059.098327,3531829806
1709599059.098327,3531829806
1709599059.09882,3531829806
1709599059.099081,3531829806
1709599059.099218,3531829806
1709599059.09927,3531829806
1709599059.239893,3531829806
1709599059.239893,3531829806
1709599059.239893,3531829806
1709599059.239893,3531829806
1709599059.240289,3531829806
1709599059.240499,3531829806
1709599059.240599,3531829806
1709599059.240685,3531829806
1709599059.445064,3531829806
1709599059.445064,3531829806
1709599059.445064,3531829806
1709599059.445064,3531829806
1709599059.445618,3531829806
1709599059.445829,3531829806
1709599059.445898,3531829806
1709599059.445969,3531829806
1709599059.47655,3531829806
1709599059.47655,3531829806
1709599059.476971,3531829806
1709599059.477186,3531829806
1709599059.495776,3531829806
1709599059.585621,3531829806
1709599059.585621,3531829806
1709599059.585621,3531829806
1709599059.586192,3531829806
1709599059.586417,3531829806
1709599059.586486,3531829806
1709599059.586516,3531829806
1709599059.586652,3531829806
1709599059.587898,3531829806
1709599059.588205,3531829806
1709599059.660284,3531829806
1709599059.660284,3531829806
1709599059.660284,3531829806
1709599059.66089,3531829806
1709599059.66089,3531829806
1709599059.66094,3531829806
1709599059.661221,3531829806
1709599059.661312,3531829806
1709599059.66139,3531829806
1709599059.671374,3531829806
1709599059.671578,3531829806
1709599059.706737,3531829806
1709599059.706737,3531829806
1709599059.707363,3531829806
1709599059.707651,3531829806
1709599059.735988,3531829806
1709599059.735988,3531829806
1709599059.735988,3531829806
1709599059.73637,3531829806
1709599059.736622,3531829806
1709599059.736818,3531829806
1709599059.736818,3531829806
1709599059.736912,3531829806
1709599059.737195,3531829806
1709599059.769419,3531829806
1709599059.769419,3531829806
1709599059.769419,3531829806
1709599059.769419,3531829806
1709599059.769724,3531829806
1709599059.770017,3531829806
1709599059.77006,3531829806
1709599059.770094,3531829806
1709599059.795579,3531829806
1709599059.795614,3531829806
1709599059.795614,3531829806
1709599059.796066,3531829806
1709599059.796224,3531829806
1709599059.81346,3531829806
1709599059.852263,3531829806
1709599059.852362,3531829806
1709599059.910285,3531829806
1709599059.910484,3531829806
1709599060.008429,3531829806
1709599060.008429,3531829806
1709599060.008839,3531829806
1709599060.009023,3531829806
1709599060.040289,3531829806
1709599060.040447,3531829806
1709599060.122592,3531829806
1709599060.122592,3531829806
1709599060.122997,3531829806
1709599060.123205,3531829806
1709599060.264936,3531829806
1709599060.264936,3531829806
1709599060.265391,3531829806
1709599060.265535,3531829806
1709599060.469641,3531829806
1709599060.469641,3531829806
1709599060.469997,3531829806
1709599060.470185,3531829806
1709599060.486572,3531829806
1709599060.486783,3531829806
1709599060.520044,3531829806
1709599060.520331,3531829806
1709599060.521604,3531829806
1709599060.521604,3531829806
1709599060.521855,3531829806
1709599060.521986,3531829806
1709599060.673917,3531829806
1709599060.673917,3531829806
1709599060.674315,3531829806
1709599060.674496,3531829806
1709599060.750846,3531829806
1709599060.750846,3531829806
1709599060.751204,3531829806
1709599060.751489,3531829806
1709599060.981946,3531829806
1709599060.981946,3531829806
1709599060.981946,3531829806
1709599060.982313,3531829806
1709599060.98246,3531829806
1709599060.982499,3531829806
1709599060.983976,3531829806
1709599060.983976,3531829806
1709599060.984289,3531829806
1709599060.984472,3531829806
1709599061.186145,3531829806
1709599061.186145,3531829806
1709599061.186469,3531829806
1709599061.186656,3531829806
1709599061.218994,3531829806
1709599061.219278,3531829806
1709599061.279316,3531829806
1709599061.279316,3531829806
1709599061.279685,3531829806
1709599061.279853,3531829806
1709599061.375068,3531829806
1709599061.375387,3531829806
1709599061.376908,3531829806
1709599061.376908,3531829806
1709599061.376908,3531829806
1709599061.376908,3531829806
1709599061.377397,3531829806
1709599061.377535,3531829806
1709599061.377603,3531829806
1709599061.377648,3531829806
1709599061.457186,3531829806
1709599061.457186,3531829806
1709599061.457468,3531829806
1709599061.457582,3531829806
1709599061.535437,3531829806
1709599061.535437,3531829806
1709599061.535437,3531829806
1709599061.535437,3531829806
1709599061.535953,3531829806
1709599061.536284,3531829806
1709599061.536541,3531829806
1709599061.536616,3531829806
1709599061.636117,3531829806
1709599061.636117,3531829806
1709599061.636117,3531829806
1709599061.636117,3531829806
1709599061.636751,3531829806
1709599061.63727,3531829806
1709599061.637448,3531829806
1709599061.637516,3531829806
1709599061.903889,3531829806
1709599061.903889,3531829806
1709599061.903889,3531829806
1709599061.903889,3531829806
1709599061.903889,3531829806
1709599061.90452,3531829806
1709599061.904827,3531829806
1709599061.904955,3531829806
1709599061.905088,3531829806
1709599061.90516,3531829806
1709599061.943113,3531829806
1709599061.943113,3531829806
1709599061.943642,3531829806
1709599061.943951,3531829806
1709599062.028663,3531829806
1709599062.061992,3531829806
1709599062.068049,3531829806
1709599062.068049,3531829806
1709599062.068736,3531829806
1709599062.06912,3531829806
1709599062.146547,3531829806
1709599062.146984,3531829806
1709599062.147056,3531829806
1709599062.147056,3531829806
1709599062.147317,3531829806
1709599062.147432,3531829806
1709599062.172909,3531829806
1709599062.172909,3531829806
1709599062.173306,3531829806
1709599062.173493,3531829806
1709599062.199545,3531829806
1709599062.199942,3531829806
1709599062.201265,3531829806
1709599062.201265,3531829806
1709599062.201551,3531829806
1709599062.20166,3531829806
1709599062.218548,3531829806
1709599062.218548,3531829806
1709599062.219053,3531829806
1709599062.219353,3531829806
1709599062.279148,3531829806
1709599062.344493,3531829806
1709599062.344493,3531829806
1709599062.344868,3531829806
1709599062.345042,3531829806
1709599062.438598,3531829806
1709599062.438598,3531829806
1709599062.438598,3531829806
1709599062.438598,3531829806
1709599062.439048,3531829806
1709599062.439208,3531829806
1709599062.439276,3531829806
1709599062.43935,3531829806
1709599062.526422,3531829806
1709599062.526422,3531829806
1709599062.526422,3531829806
1709599062.526422,3531829806
1709599062.526866,3531829806
1709599062.52708,3531829806
1709599062.527141,3531829806
1709599062.527187,3531829806
1709599062.601385,3531829806
1709599062.601385,3531829806
1709599062.601818,3531829806
1709599062.602057,3531829806
1709599062.668497,3531829806
1709599062.66892,3531829806
1709599062.66928,3531829806
1709599062.66928,3531829806
1709599062.669767,3531829806
1709599062.670105,3531829806
1709599062.927367,3531829806
1709599062.927367,3531829806
1709599062.927367,3531829806
1709599062.927821,3531829806
1709599062.928016,3531829806
1709599062.928067,3531829806
1709599062.934062,3531829806
1709599062.934062,3531829806
1709599062.934517,3531829806
1709599062.934722,3531829806
1709599063.013008,3531829806
1709599063.013008,3531829806
1709599063.013415,3531829806
1709599063.013639,3531829806
1709599063.020499,3531829806
1709599063.038527,3531829806
1709599063.234621,3531829806
1709599063.234621,3531829806
1709599063.235054,3531829806
1709599063.235369,3531829806
1709599063.251542,3531829806
1709599063.251811,3531829806
1709599063.345638,3531829806
1709599063.439088,3531829806
1709599063.439088,3531829806
1709599063.439088,3531829806
1709599063.439088,3531829806
1709599063.439703,3531829806
1709599063.439901,3531829806
1709599063.439983,3531829806
1709599063.440054,3531829806
1709599063.643829,3531829806
1709599063.643829,3531829806
1709599063.643829,3531829806
1709599063.643829,3531829806
1709599063.643829,3531829806
1709599063.643829,3531829806
1709599063.644421,3531829806
1709599063.64463,3531829806
1709599063.644697,3531829806
1709599063.644748,3531829806
1709599063.644793,3531829806
1709599063.644837,3531829806
1709599063.849529,3531829806
1709599063.849529,3531829806
1709599063.849529,3531829806
1709599063.849529,3531829806
1709599063.850146,3531829806
1709599063.850348,3531829806
1709599063.850431,3531829806
1709599063.850475,3531829806
1709599063.916173,3531829806
1709599063.916173,3531829806
1709599063.916503,3531829806
1709599063.916625,3531829806
1709599064.156616,3531829806
1709599064.156616,3531829806
1709599064.156616,3531829806
1709599064.156616,3531829806
1709599064.156616,3531829806
1709599064.157197,3531829806
1709599064.157439,3531829806
1709599064.157528,3531829806
1709599064.157588,3531829806
1709599064.199734,3531829806
1709599064.199734,3531829806
1709599064.200335,3531829806
1709599064.200784,3531829806
1709599064.277531,3531829806
1709599064.277531,3531829806
1709599064.277991,3531829806
1709599064.278394,3531829806
1709599064.46311,3531829806
1709599064.46311,3531829806
1709599064.46311,3531829806
1709599064.46311,3531829806
1709599064.46311,3531829806
1709599064.463697,3531829806
1709599064.463969,3531829806
1709599064.464511,3531829806
1709599064.497398,3531829806
1709599064.497398,3531829806
1709599064.497854,3531829806
1709599064.498133,3531829806
1709599064.549241,3531829806
1709599064.549241,3531829806
1709599064.549571,3531829806
1709599064.549758,3531829806
1709599064.62999,3531829806
1709599064.630917,3531829806
1709599064.663602,3531829806
1709599064.663602,3531829806
1709599064.663602,3531829806
1709599064.663602,3531829806
1709599064.66411,3531829806
1709599064.664286,3531829806
1709599064.664331,3531829806
1709599064.664396,3531829806
1709599064.670632,3531829806
1709599064.689354,3531829806
1709599064.76557,3531829806
1709599064.793391,3531829806
1709599064.795206,3531829806
1709599064.795206,3531829806
1709599064.795206,3531829806
1709599064.795206,3531829806
1709599064.795804,3531829806
1709599064.796091,3531829806
1709599064.796281,3531829806
1709599064.796393,3531829806
1709599064.893763,3531829806
1709599064.912399,3531829806
1709599064.95759,3531829806
1709599064.95759,3531829806
1709599064.958539,3531829806
1709599064.958963,3531829806
1709599065.055957,3531829806
1709599065.056356,3531829806
1709599065.057113,3531829806
1709599065.057113,3531829806
1709599065.057113,3531829806
1709599065.057113,3531829806
1709599065.057564,3531829806
1709599065.057824,3531829806
1709599065.058034,3531829806
1709599065.058159,3531829806
1709599065.102722,3531829806
1709599065.102722,3531829806
1709599065.103262,3531829806
1709599065.103493,3531829806
1709599065.128192,3531829806
1709599065.14673,3531829806
1709599065.173578,3531829806
1709599065.173578,3531829806
1709599065.174014,3531829806
1709599065.174231,3531829806
1709599065.261602,3531829806
1709599065.261602,3531829806
1709599065.262017,3531829806
1709599065.262437,3531829806
1709599065.34872,3531829806
1709599065.368564,3531829806
1709599065.428555,3531829806
1709599065.429122,3531829806
1709599065.429806,3531829806
1709599065.429806,3531829806
1709599065.430197,3531829806
1709599065.430538,3531829806
1709599065.517675,3531829806
1709599065.517675,3531829806
1709599065.518309,3531829806
1709599065.51877,3531829806
1709599065.550709,3531829806
1709599065.550709,3531829806
1709599065.551265,3531829806
1709599065.55167,3531829806
1709599065.576734,3531829806
1709599065.576734,3531829806
1709599065.577166,3531829806
1709599065.577429,3531829806
1709599065.584387,3531829806
1709599065.602333,3531829806
1709599065.602893,3531829806
1709599065.603262,3531829806
1709599065.604736,3531829806
1709599065.604736,3531829806
1709599065.604736,3531829806
1709599065.604736,3531829806
1709599065.605292,3531829806
1709599065.605518,3531829806
1709599065.60586,3531829806
1709599065.606043,3531829806
1709599065.638554,3531829806
1709599065.638779,3531829806
1709599065.639831,3531829806
1709599065.639831,3531829806
1709599065.640082,3531829806
1709599065.640272,3531829806
1709599065.700256,3531829806
1709599065.700256,3531829806
1709599065.70075,3531829806
1709599065.701022,3531829806
1709599065.737544,3531829806
1709599065.737544,3531829806
1709599065.737544,3531829806
1709599065.737544,3531829806
1709599065.738018,3531829806
1709599065.738301,3531829806
1709599065.73849,3531829806
1709599065.738646,3531829806
1709599065.779243,3531829806
1709599065.779243,3531829806
1709599065.779848,3531829806
1709599065.78012,3531829806
1709599065.818822,3531829806
1709599065.8375,3531829806
1709599065.848441,3531829806
1709599065.848441,3531829806
1709599065.849019,3531829806
1709599065.849305,3531829806
1709599065.938766,3531829806
1709599065.939358,3531829806
1709599065.93992,3531829806
1709599065.93992,3531829806
1709599065.93992,3531829806
1709599065.93992,3531829806
1709599065.940352,3531829806
1709599065.940568,3531829806
1709599065.940671,3531829806
1709599065.940749,3531829806
1709599066.024391,3531829806
1709599066.024391,3531829806
1709599066.024391,3531829806
1709599066.024391,3531829806
1709599066.025064,3531829806
1709599066.025308,3531829806
1709599066.025376,3531829806
1709599066.025442,3531829806
1709599066.073974,3531829806
1709599066.073974,3531829806
1709599066.074372,3531829806
1709599066.074672,3531829806
1709599066.139761,3531829806
1709599066.14007,3531829806
1709599066.141283,3531829806
1709599066.141283,3531829806
1709599066.141283,3531829806
1709599066.141283,3531829806
1709599066.141684,3531829806
1709599066.141922,3531829806
1709599066.142034,3531829806
1709599066.142085,3531829806
1709599066.173317,3531829806
1709599066.175134,3531829806
1709599066.175134,3531829806
1709599066.175134,3531829806
1709599066.175134,3531829806
1709599066.175487,3531829806
1709599066.175787,3531829806
1709599066.17607,3531829806
1709599066.176262,3531829806
1709599066.244683,3531829806
1709599066.26294,3531829806
1709599066.265472,3531829806
1709599066.265472,3531829806
1709599066.265472,3531829806
1709599066.266115,3531829806
1709599066.266364,3531829806
1709599066.266535,3531829806
1709599066.266563,3531829806
1709599066.266563,3531829806
1709599066.266775,3531829806
1709599066.267081,3531829806
1709599066.511446,3531829806
1709599066.511446,3531829806
1709599066.511446,3531829806
1709599066.511446,3531829806
1709599066.511446,3531829806
1709599066.511446,3531829806
1709599066.511929,3531829806
1709599066.51215,3531829806
1709599066.51226,3531829806
1709599066.512343,3531829806
1709599066.512414,3531829806
1709599066.51248,3531829806
1709599066.521989,3531829806
1709599066.521989,3531829806
1709599066.521989,3531829806
1709599066.52241,3531829806
1709599066.522662,3531829806
1709599066.522776,3531829806
1709599066.522938,3531829806
1709599066.522938,3531829806
1709599066.523165,3531829806
1709599066.523307,3531829806
1709599066.565993,3531829806
1709599066.565993,3531829806
1709599066.566405,3531829806
1709599066.566616,3531829806
1709599066.594911,3531829806
1709599066.594911,3531829806
1709599066.59532,3531829806
1709599066.5955,3531829806
1709599066.614899,3531829806
1709599066.614899,3531829806
1709599066.614899,3531829806
1709599066.614899,3531829806
1709599066.615373,3531829806
1709599066.615563,3531829806
1709599066.615615,3531829806
1709599066.615663,3531829806
1709599066.638645,3531829806
1709599066.638645,3531829806
1709599066.638645,3531829806
1709599066.638645,3531829806
1709599066.639229,3531829806
1709599066.63956,3531829806
1709599066.639716,3531829806
1709599066.640083,3531829806
1709599066.662022,3531829806
1709599066.662022,3531829806
1709599066.662516,3531829806
1709599066.662736,3531829806
1709599066.734657,3531829806
1709599066.734657,3531829806
1709599066.735215,3531829806
1709599066.735552,3531829806
1709599067.024465,3531829806
1709599067.024465,3531829806
1709599067.024465,3531829806
1709599067.025106,3531829806
1709599067.025376,3531829806
1709599067.025591,3531829806
1709599067.04755,3531829806
1709599067.04755,3531829806
1709599067.048074,3531829806
1709599067.048431,3531829806
1709599067.075186,3531829806
1709599067.093635,3531829806
1709599067.111833,3531829806
1709599067.111833,3531829806
1709599067.11238,3531829806
1709599067.112715,3531829806
1709599067.331027,3531829806
1709599067.331027,3531829806
1709599067.331027,3531829806
1709599067.331027,3531829806
1709599067.331471,3531829806
1709599067.331689,3531829806
1709599067.331791,3531829806
1709599067.331857,3531829806
1709599067.53567,3531829806
1709599067.53567,3531829806
1709599067.53567,3531829806
1709599067.53567,3531829806
1709599067.53567,3531829806
1709599067.536242,3531829806
1709599067.536242,3531829806
1709599067.536327,3531829806
1709599067.536591,3531829806
1709599067.536686,3531829806
1709599067.53676,3531829806
1709599067.536831,3531829806
1709599067.536913,3531829806
1709599067.637089,3531829806
1709599067.637089,3531829806
1709599067.637089,3531829806
1709599067.637089,3531829806
1709599067.637416,3531829806
1709599067.637603,3531829806
1709599067.637672,3531829806
1709599067.637709,3531829806
1709599067.674947,3531829806
1709599067.675297,3531829806
1709599067.677327,3531829806
1709599067.677327,3531829806
1709599067.677565,3531829806
1709599067.677618,3531829806
1709599067.677748,3531829806
1709599067.677859,3531829806
1709599067.677984,3531829806
1709599067.678044,3531829806
1709599067.681012,3531829806
1709599067.681012,3531829806
1709599067.681012,3531829806
1709599067.681012,3531829806
1709599067.681012,3531829806
1709599067.681012,3531829806
1709599067.681464,3531829806
1709599067.68181,3531829806
1709599067.682696,3531829806
1709599067.684067,3531829806
1709599067.684067,3531829806
1709599067.684181,3531829806
1709599067.684294,3531829806
1709599067.689334,3531829806
1709599067.689657,3531829806
1709599067.690291,3531829806
1709599067.696968,3531829806
1709599067.698051,3531829806
1709599067.699624,3531829806
1709599067.706532,3531829806
1709599067.706532,3531829806
1709599067.715531,3531829806
1709599067.715829,3531829806
1709599067.716379,3531829806
1709599067.716379,3531829806
1709599067.716594,3531829806
1709599067.752842,3531829806
1709599067.805649,3531829806
1709599067.805976,3531829806
1709599067.808978,3531829806
1709599067.808978,3531829806
1709599067.808978,3531829806
1709599067.809265,3531829806
1709599067.809297,3531829806
1709599067.809321,3531829806
1709599067.809332,3531829806
1709599067.809342,3531829806
1709599067.809521,3531829806
1709599067.80961,3531829806
1709599067.810267,3531829806
1709599067.810267,3531829806
1709599067.810405,3531829806
1709599067.810472,3531829806
1709599067.811244,3531829806
1709599067.812244,3531829806
1709599067.812244,3531829806
1709599067.812244,3531829806
1709599067.812244,3531829806
1709599067.812244,3531829806
1709599067.812598,3531829806
1709599067.813124,3531829806
1709599067.814368,3531829806
1709599067.814467,3531829806
1709599067.815479,3531829806
1709599067.815572,3531829806
1709599067.819138,3531829806
1709599067.819399,3531829806
1709599067.819877,3531829806
1709599067.834659,3531829806
1709599067.840744,3531829806
1709599067.841295,3531829806
1709599067.841505,3531829806
1709599067.841659,3531829806
1709599067.843785,3531829806
1709599067.843785,3531829806
1709599067.843785,3531829806
1709599067.844878,3531829806
1709599067.845213,3531829806
1709599067.847479,3531829806
1709599067.858452,3531829806
1709599067.865357,3531829806
1709599067.865357,3531829806
1709599067.865357,3531829806
1709599067.86569,3531829806
1709599067.865847,3531829806
1709599067.866849,3531829806
1709599067.866849,3531829806
1709599067.867176,3531829806
1709599067.867345,3531829806
1709599067.893674,3531829806
1709599067.893855,3531829806
1709599067.916867,3531829806
1709599067.970799,3531829806
1709599067.970799,3531829806
1709599067.971084,3531829806
1709599067.971223,3531829806
1709599067.978178,3531829806
1709599067.978178,3531829806
1709599067.978535,3531829806
1709599067.978874,3531829806
1709599067.98582,3531829806
1709599068.034045,3531829806
1709599068.048368,3531829806
1709599068.064478,3531829806
1709599068.064478,3531829806
1709599068.064886,3531829806
1709599068.065077,3531829806
1709599068.128993,3531829806
1709599068.128993,3531829806
1709599068.129331,3531829806
1709599068.129506,3531829806
1709599068.19222,3531829806
1709599068.198096,3531829806
1709599068.457647,3531829806
1709599068.457647,3531829806
1709599068.457647,3531829806
1709599068.457647,3531829806
1709599068.458129,3531829806
1709599068.458337,3531829806
1709599068.458427,3531829806
1709599068.458499,3531829806
1709599068.66114,3531829806
1709599068.66114,3531829806
1709599068.66114,3531829806
1709599068.66114,3531829806
1709599068.66114,3531829806
1709599068.66114,3531829806
1709599068.66114,3531829806
1709599068.661604,3531829806
1709599068.661709,3531829806
1709599068.661763,3531829806
1709599068.661813,3531829806
1709599068.661897,3531829806
1709599068.662026,3531829806
1709599068.662883,3531829806
1709599068.663113,3531829806
1709599068.663113,3531829806
1709599068.663318,3531829806
1709599068.663426,3531829806
1709599068.669012,3531829806
1709599068.669012,3531829806
1709599068.694794,3531829806
1709599068.695049,3531829806
